,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
4887,5593,239,LidCout,25,Dart,Weapons,Cash app,7,0.5,2022-04-17 14:09:55,United States,Chicago,Etsy.com,720,N,Failed to Authenticate buyer
4888,5595,911,Thofenex Mant,57,Antitoxin (vial),Gear,Paypal,6,50.0,2022-04-07 13:10:57,Japan,Tokyo,Walmart.com,678,Y,
4889,5596,187,Ulupon Rbotrea,88,Healer's Kit,Gear,Paypal,9,5.0,2022-07-19 21:35:35,United States,Los Angeles,Hardhat.com,679,Y,
4890,5597,714,Atre Thage,10,Chain Mail,Armor,Gift card,2,75.0,2022-06-05 08:47:32,United States,Chicago,yeoldestore.com,723,Y,
4891,5598,85,Jed Spellld,102,Potion of Healing,Gear,Apple pay,6,50.0,2022-07-15 16:54:07,United States,New York,Blacksmithery.com,687,Y,
4892,5599,873,Dyosunt Conugeq,37,Morningstar,Weapons,Paypal,6,15.0,2022-07-10 09:35:35,Brazil,São Paulo,Walmart.com,680,Y,
4893,5600,740,Min Wan,65,Bedroll,Gear,Souls of my Enemys,6,1000.0,2022-02-25 01:16:47,United States,New York,LarpersTrove.com,718,N,Soul type not excepted
4894,5601,357,Cighalshe Ssts,65,Bedroll,Gear,Venmo,5,1000.0,2022-07-11 02:26:36,United States,San Francisco,Etsy.com,686,N,Insuffecient Funds
4895,5602,698,Don Engug,12,Plate,Armor,Cash app,6,1500.0,2022-08-01 02:26:44,India,Chennai,Walmart.com,721,Y,
4896,5604,791,Thatan Stethandun,100,Oil (Flask),Gear,Google pay,7,1.0,2022-04-26 06:52:30,China,Weifang,LarpersTrove.com,696,Y,
4897,5605,213,Area Yneran,35,Longsword,Weapons,Cash app,2,15.0,2022-07-05 22:29:42,Argentina,Rosario,yeoldestore.com,722,N,Payment site timed out
4898,5606,464,Nthabr Meareeser,11,Splint,Armor,Paypal,6,200.0,2022-08-16 22:45:17,China,Changde,LarpersTrove.com,681,Y,
4899,5607,304,Fforr Tienor,1,Padded,Armor,Paypal,7,5.0,2022-02-13 22:28:03,Nigeria,Lagos,Etsy.com,682,Y,
4900,5608,807,Ithesking Ios,103,Rations (1 day),Gear,Apple pay,7,5.0,2022-04-12 19:21:02,Egypt,Alexandria,yeoldestore.com,688,Y,
4901,5609,984,Nesey Itse,8,Half Plate,Armor,Paypal,3,750.0,2022-06-15 01:42:09,United States,Miami,Walmart.com,683,Y,
4902,5610,223,Heerext Men,89,Amulet (Holy Symbol),Gear,Google pay,2,5.0,2022-08-05 22:38:20,China,Beijing,Walmart.com,697,Y,
4903,5611,961,Oulinym Crgour,51,Acid (vial),Gear,Paypal,5,25.0,2022-04-06 21:23:38,Iran,Tehran,Hardhat.com,684,N,Payment site timed out
4904,5612,393,Ict Ichec,106,Spellbook,Gear,Credit Card,3,50.0,2022-05-01 11:53:58,China,Jieyang,yeoldestore.com,687,N,Card Type Not Supported
4905,5613,804,Tionsho Ore,12,Plate,Armor,Apple pay,4,1500.0,2022-07-11 22:47:27,Bangladesh,Dhaka,yeoldestore.com,689,N,Failed to Authenticate buyer
4906,5614,976,Trat Atelstr,52,Alchemist's Fire (flask),Gear,Apple pay,9,50.0,2022-02-24 05:26:03,China,Chengdu,Blacksmithery.com,690,Y,
4907,5615,987,Qulcaf Foid,73,Chest,Gear,Gift card,7,5.0,2022-03-25 03:07:09,Indonesia,Jakarta,Blacksmithery.com,724,Y,
4908,5616,540,Stapo Cricled,69,Caltrops (20),Gear,Credit Card,7,10.0,2022-03-24 08:27:44,United States,New York,LarpersTrove.com,688,Y,
4909,5617,830,Mialeresu Atom,10,Chain Mail,Armor,Paypal,10,75.0,2022-05-01 05:26:10,Indonesia,Jakarta,Hardhat.com,685,N,Payment site timed out
4910,5618,714,Atre Thage,93,Hourglass,Gear,Cash app,8,25.0,2022-01-15 15:57:23,United States,Chicago,Hardhat.com,723,Y,
4911,5619,133,Tini Tsuediafo,105,Rope (50 ft),Gear,Paypal,1,10.0,2022-04-20 01:51:17,United States,Chicago,Amazon.com,686,N,Insuffecient Funds
4912,5620,59,Weefrorisi Hizexi,75,Common Clothes,Gear,Apple pay,7,5.0,2022-04-18 18:39:09,China,Fuzhou,Amazon.com,691,Y,
4913,5621,734,Thapon Tanse,4,Hide,Armor,Cash app,3,10.0,2022-04-16 18:48:02,United Kingdom,London,Etsy.com,724,N,Insuffecient Funds
4914,5623,41,Hepee Rrbepoe,6,Scale Mail,Armor,Gift card,5,50.0,2022-04-16 15:09:47,China,Baoding,LarpersTrove.com,725,Y,
4915,5624,166,Heri Supith,91,Reliquary (Holy Symbol),Gear,Google pay,5,5.0,2022-04-25 10:41:48,Malaysia,Kuala Lumpur,Amazon.com,698,Y,
4916,5625,198,Thanf Uresa,18,Javelin,Weapons,Google pay,4,5.0,2022-03-23 18:53:21,China,Beijing,Walmart.com,699,Y,
4917,5626,253,Sledended Llath,3,Studded Leather,Armor,Credit Card,2,45.0,2022-03-22 20:22:37,Pakistan,Karachi,Blacksmithery.com,689,Y,
4918,5627,524,Daithaico Tatip,13,Shield,Armor,Souls of my Enemys,9,10.0,2022-05-21 19:03:16,Egypt,Cairo,yeoldestore.com,719,N,Soul type not excepted
4919,5628,652,Incutio Aber,19,Light Hammer,Weapons,Gift card,8,2.0,2022-03-26 19:33:44,United States,New York,Blacksmithery.com,726,Y,
4920,5629,335,Uipalth Irerinsale,105,Rope (50 ft),Gear,Gift card,8,10.0,2022-03-20 01:53:09,United States,New York,Etsy.com,727,N,Payment site timed out
4921,5630,846,Vine Icare,9,Ring Mail,Armor,Apple pay,6,30.0,2022-03-13 09:14:25,United States,New York,Walmart.com,692,Y,
4922,5631,86,Weshedora Arssoontw,67,Glass Bottle,Gear,Souls of my Enemys,7,2.0,2022-03-29 11:55:43,Australia,Melbourne,Hardhat.com,720,N,What is this; Why is it screaming
4923,5632,202,Whesysp Terysi,20,Mace,Weapons,Credit Card,5,5.0,2022-08-01 03:29:06,China,Hefei,LarpersTrove.com,690,Y,
4924,5633,967,Shego Wur,21,Quarterstaff,Weapons,Credit Card,5,2.0,2022-03-24 09:29:06,United States,San Francisco,Blacksmithery.com,691,N,Failed to Authenticate buyer
4925,5634,835,Leverchi Pofofuner,74,Climber's Kit,Gear,Credit Card,1,25.0,2022-04-11 21:09:46,United States,New York,Amazon.com,692,Y,
4926,5635,200,Orvin Geratrent,32,Greatsword,Weapons,Credit Card,2,50.0,2022-01-13 11:35:42,United States,Los Angeles,Blacksmithery.com,693,Y,
4927,5636,23,Aisete Bend,48,Heavy Crossbow,Weapons,Paypal,1,50.0,2022-08-06 15:17:13,China,Guigang,yeoldestore.com,687,Y,
4928,5637,731,Stlare Felsis,13,Shield,Armor,Paypal,3,10.0,2022-04-27 20:09:31,Mexico,Guadalajara,Amazon.com,688,N,Payment site timed out
4929,5639,657,Hofowo Tysenand,93,Hourglass,Gear,Souls of my Enemys,5,25.0,2022-04-22 21:18:13,United States,Los Angeles,yeoldestore.com,721,N,Soul type not excepted
4930,5642,486,Uafemor Sevex,6,Scale Mail,Armor,Venmo,7,50.0,2022-01-03 04:17:27,Pakistan,Rawalpindi,Hardhat.com,688,N,Insuffecient Funds
4931,5643,83,Apserco Cab,9,Ring Mail,Armor,Gift card,2,30.0,2022-06-04 12:13:42,United States,Philadelphia,Walmart.com,728,Y,
4932,5644,724,Fffat Ran,6,Scale Mail,Armor,Souls of my Enemys,6,50.0,2022-03-16 04:03:24,United States,New York,Walmart.com,722,Y,
4933,5645,247,Iro Grio,45,Whip,Weapons,Venmo,5,2.0,2022-03-05 17:10:02,United States,New York,LarpersTrove.com,689,Y,
4934,5646,852,Stoms Ghenct,27,Sling,Weapons,Gift card,3,1.0,2022-03-24 09:49:11,Congo (Kinshasa),Kinshasa,LarpersTrove.com,729,Y,
4935,5647,75,Stongowir Redevep,72,Chalk (10 piece),Gear,Gift card,9,1.0,2022-08-04 09:12:43,China,Beijing,LarpersTrove.com,730,N,Failed to Authenticate buyer
4936,5648,650,Andathero Thesu,91,Reliquary (Holy Symbol),Gear,Credit Card,9,5.0,2022-01-16 13:50:43,India,Pune,Walmart.com,695,Y,
4937,5650,533,Imedunghi Hirlithi,59,Orb (Arcane Focus),Gear,Gift card,3,20.0,2022-02-17 01:44:54,China,Yingkou,Etsy.com,731,Y,
4938,5652,919,Sime Engat,17,Handaxe,Weapons,Cash app,1,5.0,2022-01-04 21:07:36,United States,Rock Hill,Hardhat.com,728,Y,
4939,5653,677,Ssyoue Dof,33,Halberd,Weapons,Venmo,4,20.0,2022-04-18 01:03:46,Malaysia,Kuala Lumpur,Amazon.com,691,N,Payment site timed out
4940,5654,634,Muthir Sckedafe,60,Rod (Arcane Focus),Gear,Apple pay,6,10.0,2022-07-03 10:43:45,United States,Manhattan,Blacksmithery.com,693,Y,
4941,5655,397,Prcik Lercter,102,Potion of Healing,Gear,Gift card,8,50.0,2022-06-18 16:11:39,United States,New York,Hardhat.com,732,Y,
4942,5656,141,Mes Fameces,9,Ring Mail,Armor,Cash app,9,30.0,2022-05-13 14:52:44,Iran,Tehran,yeoldestore.com,729,N,Payment site timed out
4943,5658,870,Cical Mengemir,31,Greataxe,Weapons,Souls of my Enemys,7,50.0,2022-04-25 17:06:51,Tanzania,Dar es Salaam,LarpersTrove.com,723,Y,
4944,5659,949,Altibe Prensthase,28,Battleaxe,Weapons,Google pay,3,10.0,2022-05-28 11:17:17,Brazil,São Paulo,Hardhat.com,700,N,Insuffecient Funds
4945,5660,947,Cer Basye,83,Wooden Staff (Druidic Focus),Gear,Google pay,8,5.0,2022-04-02 16:14:06,Brazil,São Paulo,Amazon.com,701,Y,
4946,5662,922,Trionk Thaso,100,Oil (Flask),Gear,Apple pay,7,1.0,2022-05-26 11:22:16,India,Delhi,Hardhat.com,695,Y,
4947,5663,642,Cat Pthauted,51,Acid (vial),Gear,Venmo,9,25.0,2022-06-27 20:55:44,India,Mumbai,yeoldestore.com,692,Y,
4948,5664,190,Any Helioueres,74,Climber's Kit,Gear,Venmo,8,25.0,2022-03-16 00:19:08,Vietnam,Ho Chi Minh City,Walmart.com,693,N,Insuffecient Funds
4949,5665,824,Tarandur Thexe,53,Arrows (20),Gear,Google pay,5,10.0,2022-06-16 01:09:47,United States,Los Angeles,Blacksmithery.com,702,N,Failed to Authenticate buyer
4950,5666,287,Tereca Lincheg,73,Chest,Gear,Gift card,7,5.0,2022-03-15 06:26:18,United States,Los Angeles,Amazon.com,733,Y,
4951,5667,674,Pstertier Dsprcrg,92,Holy Water (Flask),Gear,Cash app,3,25.0,2022-01-02 10:19:36,India,Delhi,Blacksmithery.com,730,N,Failed to Authenticate buyer
4952,5668,437,Ake Alichevat,7,Breastplate,Armor,Paypal,7,400.0,2022-02-26 14:50:50,Bangladesh,Dhaka,Etsy.com,689,Y,
4953,5669,898,Mpriooisol Ndimay,65,Bedroll,Gear,Apple pay,10,1000.0,2022-07-22 15:36:35,United States,New York,Walmart.com,696,Y,
4954,5670,350,Tedevev Moing,28,Battleaxe,Weapons,Paypal,7,10.0,2022-01-14 08:50:45,Bangladesh,Dhaka,Walmart.com,690,N,Payment site timed out
4955,5672,516,Rcerermp Her,52,Alchemist's Fire (flask),Gear,Venmo,6,50.0,2022-04-12 17:23:56,China,Kunming,Blacksmithery.com,694,N,Insuffecient Funds
4956,5673,602,Gelokenea Inde,61,Staff (Arcane Focus),Gear,Cash app,1,5.0,2022-08-08 07:31:33,Côte d'Ivoire,Abidjan,Etsy.com,731,N,Insuffecient Funds
4957,5674,275,Arere Thengi,71,Chain (10 ft),Gear,Souls of my Enemys,10,5.0,2022-08-06 08:45:02,United States,Los Angeles,LarpersTrove.com,725,N,What is this; Why is it screaming
4958,5675,715,Athesee Setp,7,Breastplate,Armor,Paypal,5,400.0,2022-08-10 09:12:31,Thailand,Bangkok,Hardhat.com,691,Y,
4959,5676,301,Calas Smexur,28,Battleaxe,Weapons,Cash app,3,10.0,2022-04-04 07:00:58,United States,Los Angeles,yeoldestore.com,732,N,Failed to Authenticate buyer
4960,5677,828,Agro Tilde,1,Padded,Armor,Google pay,7,5.0,2022-07-17 18:05:13,China,Shenyang,Blacksmithery.com,704,Y,
4961,5678,540,Stapo Cricled,40,Scimitar,Weapons,Souls of my Enemys,9,25.0,2022-07-07 01:31:42,United States,New York,Walmart.com,726,N,What is this; Why is it screaming
4962,5680,969,Depr Hes,98,Bullseye Lantern,Gear,Apple pay,8,10.0,2022-06-23 12:54:26,Philippines,Manila,LarpersTrove.com,697,Y,
4963,5681,39,EdgodeDsinterda,62,Wand (Arcane Focus),Gear,Credit Card,9,10.0,2022-05-28 07:08:24,United States,New York,LarpersTrove.com,696,N,Failed to Authenticate buyer
4964,5682,868,Onica Ather,90,Emblem (Holy Symbol),Gear,Paypal,2,5.0,2022-07-06 15:11:25,Japan,Ōsaka,Walmart.com,692,N,Payment site timed out
4965,5685,412,Astist Thie,35,Longsword,Weapons,Venmo,2,15.0,2022-08-10 08:07:40,United States,San Francisco,Hardhat.com,696,N,Insuffecient Funds
4966,5686,478,Ithex Meawanti,86,Hammer,Gear,Google pay,2,1.0,2022-05-13 13:15:45,Iran,Tehran,Blacksmithery.com,705,N,Failed to Authenticate buyer
4967,5687,240,Langhi Vows,87,Sledgehammer,Gear,Souls of my Enemys,3,2.0,2022-01-09 07:02:56,China,Weifang,yeoldestore.com,727,N,Soul type not excepted
4968,5688,212,Fongns Want,68,Bucket,Gear,Venmo,2,1.5,2022-04-20 14:15:26,Japan,Ōsaka,LarpersTrove.com,697,Y,
4969,5689,344,Mprieretin Grp,25,Dart,Weapons,Venmo,4,0.5,2022-05-05 17:35:41,United States,Baltimore,LarpersTrove.com,698,Y,
4970,5690,930,Panstous Mpllug,35,Longsword,Weapons,Venmo,9,15.0,2022-02-07 17:37:27,Indonesia,Jakarta,Blacksmithery.com,699,N,Failed to Authenticate buyer
4971,5691,696,Athes Aplddad,3,Studded Leather,Armor,Credit Card,8,45.0,2022-02-01 13:37:36,China,Huanggang,Etsy.com,697,Y,
4972,5693,481,Iectlondg Str,23,Spear,Weapons,Apple pay,3,10.0,2022-07-06 00:26:23,China,Shanghai,Walmart.com,698,Y,
4973,5695,752,SinsabVedunt,103,Rations (1 day),Gear,Cash app,4,5.0,2022-05-21 21:06:46,China,Beijing,Amazon.com,735,N,Insuffecient Funds
4974,5696,530,Ipparen Lanofofer,42,Trident,Weapons,Venmo,10,5.0,2022-07-23 07:28:35,China,Shanghai,Blacksmithery.com,700,Y,
4975,5697,180,Argoole Cored,66,Book,Gear,Souls of my Enemys,4,25.0,2022-07-25 14:34:18,China,Qujing,yeoldestore.com,728,Y,
4976,5698,762,Bjulouegss Isidup,96,Ink Pen,Gear,Venmo,10,0.2,2022-01-16 20:41:10,United States,New York,Amazon.com,701,N,Payment site timed out
4977,5699,352,Twenf Dedoe,26,Shortbow,Weapons,Gift card,6,25.0,2022-05-26 17:28:27,Japan,Tofyo,Hardhat.com,734,N,Failed to Authenticate buyer
4978,5700,574,Bjutheeng Cquin,37,Morningstar,Weapons,Apple pay,6,15.0,2022-03-07 02:42:06,United States,New York,LarpersTrove.com,699,Y,
4979,5701,724,Fffat Ran,33,Halberd,Weapons,Apple pay,9,20.0,2022-01-14 16:31:57,United States,New York,Hardhat.com,700,Y,
4980,5702,217,Issoon Tichati,3,Studded Leather,Armor,Paypal,5,45.0,2022-04-04 12:34:31,India,Mumbai,LarpersTrove.com,694,N,Insuffecient Funds
4981,5703,72,Ofome Reng,42,Trident,Weapons,Apple pay,5,5.0,2022-03-04 10:58:03,India,Mumbai,yeoldestore.com,701,Y,
4982,5704,90,Oprond Ndimesenf,53,Arrows (20),Gear,Google pay,3,10.0,2022-08-01 02:23:50,United States,Chicago,Hardhat.com,707,N,Insuffecient Funds
4983,5705,153,Telinsc Ter,3,Studded Leather,Armor,Paypal,1,45.0,2022-01-03 08:46:26,India,Delhi,yeoldestore.com,695,Y,
4984,5706,735,Gyetedild Andg,5,Chain Shirt,Armor,Credit Card,5,50.0,2022-01-04 14:55:39,United States,Boston,LarpersTrove.com,698,Y,
4985,5708,291,Thored Eic,73,Chest,Gear,Cash app,5,5.0,2022-06-21 13:30:09,United States,New York,yeoldestore.com,736,N,Payment site timed out
4986,5709,976,Trat Atelstr,90,Emblem (Holy Symbol),Gear,Google pay,5,5.0,2022-02-06 07:25:00,China,Chengdu,Walmart.com,709,Y,
4987,5710,371,Ate Sorit,30,Glaive,Weapons,Venmo,6,200.0,2022-01-19 14:08:04,China,Cangzhou,Etsy.com,702,N,Insuffecient Funds
4988,5711,443,Turun Tashan,8,Half Plate,Armor,Apple pay,9,750.0,2022-03-01 17:59:24,United States,New York,Etsy.com,702,Y,
4989,5713,845,Ifthonter Cuia,51,Acid (vial),Gear,Gift card,9,25.0,2022-07-28 22:33:29,United States,New York,Walmart.com,736,N,Payment site timed out
4990,5714,597,Olipo Fened,67,Glass Bottle,Gear,Google pay,2,2.0,2022-01-28 02:50:51,Japan,Tokyo,Hardhat.com,710,Y,
4991,5715,926,Far Ondents,97,Lamp,Gear,Cash app,10,5.0,2022-07-07 16:01:52,United States,New York,Hardhat.com,737,N,Insuffecient Funds
4992,5716,762,Bjulouegss Isidup,84,Yew Wand (Druidic Focus),Gear,Google pay,4,10.0,2022-05-07 02:08:03,United States,New York,yeoldestore.com,711,Y,
4993,5717,156,Mofep Thi,61,Staff (Arcane Focus),Gear,Credit Card,8,5.0,2022-02-15 16:28:28,India,Delhi,Blacksmithery.com,699,Y,
4994,5718,904,Urothe Omogut,10,Chain Mail,Armor,Souls of my Enemys,5,75.0,2022-03-03 03:14:07,United States,New York,Walmart.com,729,Y,
4995,5719,548,Incalt Wabos,85,Grappling Hook,Gear,Credit Card,10,2.0,2022-06-24 12:31:17,Unixed States,Chicago,Walmart.com,700,Y,
4996,5720,421,Dofrofa Prs,8,Half Plate,Armor,Gift card,3,750.0,2022-03-05 15:38:00,United States,Philadelphia,Blacksmithery.com,737,N,Failed to Authenticate buyer
4997,5721,342,Rerent Ekeasshi,71,Chain (10 ft),Gear,Cash app,3,5.0,2022-01-15 07:36:31,United States,Los Angeles,Blacksmithery.com,738,Y,
4998,5722,911,Thofenex Mant,5,Chain Shirt,Armor,Google pay,8,50.0,2022-08-06 19:08:19,Japan,Tokyo,Etsy.com,712,Y,
4999,5723,643,Isen Liessthmen,59,Orb (Arcane Focus),Gear,Cash app,8,20.0,2022-04-21 20:05:59,China,Guankou,LarpersTrove.com,739,Y,
5000,5724,728,Souitr Byonde,11,Splint,Armor,Venmo,4,200.0,2022-03-15 09:49:38,United States,Dallas,Walmart.com,703,Y,
5001,5725,452,Ato Tin,63,Backpack,Gear,Apple pay,5,20.0,2022-04-03 06:15:29,India,Mumbai,LarpersTrove.com,703,Y,
5002,5726,886,Withint Alsses,73,Chest,Gear,Apple pay,3,5.0,2022-03-26 04:17:27,United States,Philadelphia,Amazon.com,704,N,Failed to Authenticate buyer
5003,5727,652,Incutio Aber,36,Maul,Weapons,Gift card,5,10.0,2022-05-09 16:26:21,United States,New York,LarpersTrove.com,738,N,Insuffecient Funds
5004,5728,436,Cindie Wnthamad,95,Ink (1 ounce bottle),Gear,Paypal,5,1.0,2022-02-20 17:14:58,United States,New York,yeoldestore.com,696,N,Insuffecient Funds
5005,5729,71,Wackn Dlld,1,Padded,Armor,Souls of my Enemys,7,5.0,2022-06-05 01:25:33,United States,New York,Etsy.com,730,N,Insuffecient Souls
5006,5730,277,Inlang The,30,Glaive,Weapons,Google pay,8,200.0,2022-08-04 13:48:51,United States,Los Angeles,LarpersTrove.com,713,Y,
5007,5731,841,Wheting Squte,36,Maul,Weapons,Gift card,1,10.0,2022-04-04 03:25:08,China,Shanghai,Walmart.com,739,N,Insuffecient Funds
5008,5732,24,Ingheso Biotepesul,106,Spellbook,Gear,Apple pay,5,50.0,2022-02-27 22:00:16,China,Beijing,Walmart.com,705,N,Insuffecient Funds
5009,5733,221,Orirti Thedimofo,8,Half Plate,Armor,Apple pay,3,750.0,2022-03-13 21:28:26,Philippines,Manila,yeoldestore.com,706,Y,
5010,5734,929,Dques Onsenow,82,Totem (Druidic Focus),Gear,Paypal,3,1.0,2022-08-11 18:26:29,Mexico,Guadalajara,Blacksmithery.com,697,N,Failed to Authenticate buyer
5011,5735,213,Area Yneran,100,Oil (Flask),Gear,Paypal,6,1.0,2022-01-20 02:39:31,Argentina,Rosario,Etsy.com,698,Y,
5012,5736,798,Inthero Lls,82,Totem (Druidic Focus),Gear,Souls of my Enemys,9,1.0,2022-02-04 21:50:59,Philippines,Manila,Walmart.com,731,Y,
5013,5737,334,Leitou Shoslan,28,Battleaxe,Weapons,Gift card,9,10.0,2022-03-15 15:58:44,Mexico,Mexico Ccty,Etsy.com,740,N,Failed to Authenticate buyer
5014,5738,748,Ctheg Ofeato,3,Studded Leather,Armor,Apple pay,6,45.0,2022-05-08 11:46:24,United States,New York,yeoldestore.com,707,N,Payment site timed out
5015,5741,448,Nfecen Tietural,48,Heavy Crossbow,Weapons,Cash app,4,50.0,2022-05-20 18:24:25,United States,Philadelphia,Hardhat.com,740,Y,
5016,5743,777,Gapong Waser,105,Rope (50 ft),Gear,Cash app,9,10.0,2022-03-14 03:01:49,United States,Los Angeles,Walmart.com,741,N,Failed to Authenticate buyer
5017,5744,227,Hencirme Asthe,37,Morningstar,Weapons,Souls of my Enemys,6,15.0,2022-07-05 20:52:54,Kazakhstan,Almaty,LarpersTrove.com,732,N,What is this; Why is it screaming
5018,5745,375,Hanli Owisme,16,Greatclub,Weapons,Apple pay,2,2.0,2022-05-04 13:55:19,China,Changsha,yeoldestore.com,708,Y,
5019,5750,139,Avis Ongep,64,Ball Bearings (100),Gear,Credit Card,5,20.0,2022-04-22 11:11:03,India,Mumbai,yeoldestore.com,701,Y,
5020,5751,506,Takiveren Idarg,6,Scale Mail,Armor,Gift card,4,50.0,2022-06-16 18:48:44,United States,New York,yeoldestore.com,743,Y,
5021,5752,880,Nereutusi Thedu,17,Handaxe,Weapons,Cash app,2,5.0,2022-01-12 20:55:34,United States,Sacramento,Hardhat.com,743,Y,
5022,5753,707,Thened Andingg,91,Reliquary (Holy Symbol),Gear,Paypal,8,5.0,2022-05-25 01:03:43,United States,Orlando,yeoldestore.com,700,N,Insuffecient Funds
5023,5754,250,Intinth Avati,63,Backpack,Gear,Cash app,1,20.0,2022-02-23 20:39:21,United States,New York,Amazon.com,744,N,Insuffecient Funds
5024,5755,503,Inelkeas Aserrneq,19,Light Hammer,Weapons,Credit Card,8,2.0,2022-06-17 13:57:16,ohilippines,Manila,Blacksmithery.com,702,Y,
5025,5756,806,Thiv Rsi,40,Scimitar,Weapons,Paypal,2,25.0,2022-06-29 20:03:57,Argentina,Buenos Aires,Walmart.com,701,Y,
5026,5757,28,Soleseof Thel,53,Arrows (20),Gear,Gift card,5,10.0,2022-05-23 17:01:44,United States,New York,Amazon.com,744,Y,
5027,5758,2,Thabl Ndif,31,Greataxe,Weapons,Venmo,6,50.0,2022-04-20 18:46:36,United States,Miami,Etsy.com,704,N,Payment site timed out
5028,5759,485,Averedo Skede,47,Hand Crossbow,Weapons,Souls of my Enemys,1,75.0,2022-05-10 00:28:22,United States,New York,LarpersTrove.com,733,N,What is this; Why is it screaming
5029,5760,606,Fonte Sthor,73,Chest,Gear,Cash app,3,5.0,2022-02-03 22:26:24,Indonesia,Jakarta,Hardhat.com,745,N,Insuffecient Funds
5030,5761,32,Rded Taftildic,58,Crystal (Arcane Focus),Gear,Cash app,6,10.0,2022-02-28 16:19:37,United States,Kansas City,Walmart.com,746,N,Payment site timed out
5031,5762,781,Sede Pha,55,Crossbow Bolts (20),Gear,Gift card,8,10.0,2022-01-25 21:31:16,Vietnam,Ho Chi Minh City,LarpersTrove.com,745,N,Failed to Authenticate buyer
5032,5763,360,Ayesu Dve,89,Amulet (Holy Symbol),Gear,Cash app,7,5.0,2022-01-05 10:44:10,China,Handan,Blacksmithery.com,747,Y,
5033,5764,278,Inesffi Oulfew,3,Studded Leather,Armor,Apple pay,2,45.0,2022-04-09 06:07:37,Japan,Tokyo,Walmart.com,709,Y,
5034,5765,311,Prede Myonisi,30,Glaive,Weapons,Google pay,3,200.0,2022-04-22 09:34:03,Argentina,Buenos Aires,Etsy.com,717,Y,
5035,5766,338,Dingear All,16,Greatclub,Weapons,Google pay,9,2.0,2022-07-25 06:48:40,Australia,Adelaide,Amazon.com,718,Y,
5036,5767,846,Vine Icare,2,Leather,Armor,Credit Card,6,10.0,2022-04-23 09:11:35,United States,New York,Etsy.com,703,Y,
5037,5768,971,Ocari Cerki,12,Plate,Armor,Souls of my Enemys,3,1500.0,2022-01-12 7:07:32,United States,New York,Amazon.com,734,Y,
5038,5769,599,Foysen Thimet,51,Acid (vial),Gear,Paypal,3,25.0,2022-05-27 21:23:45,Turkey,Istanbul,yeoldestore.com,702,N,Payment site timed out
5039,5770,238,Iases Acasis,88,Healer's Kit,Gear,Souls of my Enemys,6,5.0,2022-08-15 14:18:33,United States,Los Angeles,Etsy.com,735,N,Insuffecient Souls
5040,5771,971,Ocari Cerki,16,Greatclub,Weapons,Credit Card,6,2.0,2022-04-09 09:05:41,United States,New York,Etsy.com,704,N,Card reported stolen
5041,5772,811,Ppincongi Oclas,82,Totem (Druidic Focus),Gear,Venmo,3,1.0,2022-07-20 19:33:52,Japan,Tokyo,Amazon.com,705,N,Payment site timed out
5042,5773,256,Tinther Fornacusth,39,Rapier,Weapons,Souls of my Enemys,3,25.0,2022-01-31 17:59:12,United States,Los Angeles,Amazon.com,736,Y,
5043,5774,837,FerehAid,24,Light Crossbow,Weapons,Souls of my Enemys,9,25.0,2022-04-05 16:00:00,China,Shanwei,Hardhat.com,737,Y,
5044,5775,462,Eine Ilel,21,Quarterstaff,Weapons,Google pay,3,2.0,2022-01-19 19:50:28,United States,Baltimore,Etsy.com,719,N,Failed to Authenticate buyer
5045,5777,982,Siovickne Ifontintot,63,Backpack,Gear,Credit Card,4,20.0,2022-05-26 04:21:30,United States,Salt Lake City,Walmart.com,705,N,Card reported stolen
5046,5779,850,Agedow Thonest,13,Shield,Armor,Paypal,4,10.0,2022-06-21 05:09:48,China,Guangzhou,LarpersTrove.com,703,N,Payment site timed out
5047,5780,861,Rombo Mofop,66,Book,Gear,Paypal,3,25.0,2022-08-04 18:05:05,Russia,Moscow,LarpersTrove.com,704,N,Payment site timed out
5048,5782,610,Ilemev Verkiofin,77,Fine Clothes,Gear,Gift card,3,150.0,2022-04-04 18:37:31,United States,New York,Amazon.com,746,N,Insuffecient Funds
5049,5783,525,Watho Oghertoise,71,Chain (10 ft),Gear,Credit Card,9,5.0,2022-07-23 08:51:57,United States,New York,Blacksmithery.com,706,Y,
